PkId,Id,Barcode,Name,QtyInPackage,BasePrice,SalePrice,ItemGroupId,ItemCategoryId,ItemCategoryName,MeasureName,ManufacturerId,ManufacturerName,ItemSubCategoryId,ItemSubCategoryName,BrandId,BrandName,Volume,Weight,ActiveStatus
2111031656560981044,1502067,,Мах машиндсан /ямаа/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2111031657102111043,1502068,,Мах машиндсан /үхэр/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2111031657353211042,1502069,,Будаа шар /кг/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2111040903438911058,1501032,,Хогны уут,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111081603086371048,801004,,Бяслаг Моцералла 1х*10кг Hochwald,0.0,30500.0,30500.0,Бяслаг,,,Клограм,,,,,,,0.0,0.0,Y
2111081623558071050,1501033,,Техникийн үзлэгийн хуудас /дэвтэр/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111081624382901031,1501034,,Орлогын баримт Бэлэн мөнгөний /дэвтэр/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111081634535141069,1501035,,Кассын талоны цаас,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111081635500651031,1501036,,Арилгагч /растворитель/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111081636301181098,1501037,,Зарлагын баримт /дэвтэр/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571042,807001,4311596428212,Сухар Panier Mehl 1кг 1х*10ш G&G,0.0,9500.0,9500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571043,807003,4311596413898,Төмсний нухаш Puree 345гр 1х*12ш G&G,0.0,7500.0,7500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571044,807005,"4311596410644, 4311501006122",Гоймон Spaghetti 500гр 1х*20ш G&G,0.0,4900.0,4900.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571045,807006,4311596413812,Гоймон Spaghetti  соустай 397гр 1х*20ш G&G,0.0,8900.0,8900.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571046,807007,4311596410620,Гоймон Fussilli буржгар 500гр 1х*20ш G&G,0.0,5500.0,5500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571047,807008,"4311501757253, 4311501457023",Варень Erdbeer гүзээлзгэнэ 450гр 1х*10ш G&G,0.0,9800.0,9800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571048,807009,4311501757055,Варень Waldfrucht Ойн жимс 450гр 1х*10ш G&G,0.0,9800.0,9800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571049,807010,"4311501757130, 4311501457085",Варень Himbeer Бөөрөлзгөнө 450гр 1х*10ш G&G,0.0,9800.0,9800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571050,807011,4311501658680,Соус Napol 400гр 1х*10ш G&G,0.0,8200.0,8200.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571051,807012,4311501658659,Соус Blognesei 400гр 1х*10ш G&G,0.0,8200.0,8200.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571052,807014,4311501692943,Амтлагч Pesto Rosso 190гр 1х*12ш G&G,0.0,4800.0,4800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571053,807015,4311501692912,Амтлагч Pesto alla genovese 190гр 1х*12ш G&G,0.0,6000.0,6000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571054,807017,4311501720042,Өглөөний хоол Corn Flakes 500гр 1х*4ш G&G,0.0,9500.0,9500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571055,807018,4311501688762,Өглөөний хоол Schoko Chips 750гр 1х*4ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571056,807019,4311501481950,Өглөөний хоол Honey Wheat 750гр 1х*3ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571057,807020,4311501692776,Салат амтлагч Joghurt dressing 500мл 1х*6ш G&G,0.0,8800.0,8800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571058,807021,4311596454402,Амтлагч Гич Senf mittelscharf 250мл 1х*18ш G&G,0.0,5000.0,5000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571059,807023,4311501692752,Салат амтлагч French dressing 500мл 1х*6ш G&G,0.0,8800.0,8800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571060,807024,4311501601129,Салат амтлагч Sylter Liebe 500мл 1х*6ш G&G,0.0,8800.0,8800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571061,807025,4311501470626,Компот 5-Frucht Cocktail 820гр 1х*12ш G&G,0.0,10000.0,10000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571062,807026,4311501719725,Өглөөний хоол Musli 1кг 1х*5ш G&G,0.0,12000.0,12000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571063,807027,"4000281208504, 4000281157512",Чихэр үрлэн Schocolinsen 250гр 1х*20ш G&G,0.0,6300.0,6300.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571064,807028,"4311501484777, 4311501748053",Үзэмтэй үрэл Shoco Rosinen 200гр 1х*24ш,0.0,5600.0,5600.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571065,807029,4311501795996,Жигнэмэг Cookies American style 225гр 1х*24ш G&G,0.0,6600.0,6600.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571066,807032,4311501346846,Шоколад Coverture vollm 38%/edeka зузаан/ 200гр 1х*18ш G&G,0.0,5500.0,5500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571067,807033,"4311501346907, 4311501696491",Шоколад Coverture Zartb 60%/edeka зузаан/ 200гр 1х*11ш G&G,0.0,6900.0,6900.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571068,807034,4311501685068,Жигнэмэг SpritzGeback mischung 500гр 1х*10ш G&G,0.0,8500.0,8500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571069,807035,"4311501694534, 4311501734001",Шоколад Musli Riegel 200гр 1х*9ш G&G,0.0,5060.0,5060.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571070,808017,4311501713150,Угаалгын нунтаг Color wash 2.025kg G&G /будагтай хувцас/,0.0,25000.0,25000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571071,808004,4311501484890,Аяга угаагч шингэн Geschirrspuelm 1х*12ш*1л G&G,0.0,6500.0,6500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571072,808003,4311501544952,Аяга угаагч парлон Topf Reiniger 1х*8ш G&G,0.0,4000.0,4000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571073,808008,"4311501522363, 4311501590119",Лаа Spitzkerzen red 1х*6ш G&G 8цаг,0.0,15500.0,15500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571074,808007,"4311536966408, 4311501590133",Лаа Spitzkerzen white 1х*6ш G&G 8цаг,0.0,15500.0,15500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571075,808011,4311501656648,"Нүүр цэвэрлэгч хөвөн Elkos Watterpads 140ш, /1х*20ш/",0.0,4900.0,4900.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571076,808020,4311536921100,Хогны уут 1х*18ш*35л багтаамжтай G&G,0.0,6500.0,6500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571077,808019,4311536921124,Хогны уут 1х*15ш*120л багтаамжтай G&G,0.0,8000.0,8000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571078,808009,4311501514443,"Лаа Teelichte 30ш, /1х*12ш/ G&G",0.0,9300.0,9300.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571079,808029,4311501657409,Шүдний ОО Denta max  Zahncreme /1х*12ш*125мл/ Elkos,0.0,4900.0,4900.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571080,808002,4311536965050,Алчуур шалны Bodentuch 50*55см /1х*14ш/ G&G,0.0,5500.0,5500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571081,808015,"4311536920981, 4015321994064",Тугалган цаас Alufolie 30м*30см /1х*24ш/ G&G,0.0,10500.0,10500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571082,808027,"4311501677926, 4311501752418",Шингэн саван Elkos 1х*8ш*300мл /нимбэг/,0.0,4200.0,4200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571083,808026,"4311501678077, 4311501752265",Шингэн саван Elkos 1х*8ш*300мл /зөгийн бал/,0.0,4200.0,4200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571084,808028,"4311501677834, 4311501752579",Шингэн саван Elkos 1х*8ш*300мл /эрэгтэй sport/,0.0,4200.0,4200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571085,808024,"4311501708491, 4311501010914",Шампунь Elkos 1х*6ш*500мл /Fru+vitamin/,0.0,5800.0,5800.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571086,808025,"4311501708064, 4311501010952",Шампунь Elkos 1х*6ш*500мл /Krauter/,0.0,5800.0,5800.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111241947472571087,808012,4311501659823,Гарын саван Elkos Cremeseife 1х*36ш*150гр,0.0,3000.0,3000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2111271026281781075,1502070,,Далайн байцаа,0.0,0.0,0.0,Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111271026502261065,1502071,,Амтлагч Maggi,0.0,0.0,0.0,Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111271027132811058,1502072,,Кофе,0.0,0.0,0.0,Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2111271114392571009,1502073,,Хиам,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2112141840428991015,802010,4012665402422,Зайдас Harzer zwerge /1*12ш*375гр/,0.0,6000.0,6000.0,"Мах, махан бүтээгдэхүүн",,,Ширхэг,,,,,,,0.0,0.0,Y
2112150811384471044,802011,4015518000004,Зайдас 5ширхэгтэй Bock-wurst /1*6ш*650гр/,0.0,7500.0,7500.0,"Мах, махан бүтээгдэхүүн",,,Ширхэг,,,,,,,0.0,0.0,Y
2112171251145521000,901089,657738000590,Олив/тос Pomace 1л Тэнгэр,0.0,20000.0,20000.0,Худалдан авалт,,,Ширхэг,,,,,,,0.0,0.0,Y
2112171254143871035,901088,657738000408,Олив/тос Extra virgin 1л Тэнгэр,0.0,25500.0,25500.0,Худалдан авалт,,,Ширхэг,,,,,,,0.0,0.0,N
2112231046575971051,1502074,,Аарц,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2112231051409761025,1501038,,Ажлын бээлий,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2112231052118091052,1501039,,Маркер,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201041511550061098,1501040,,Тор /цагаан/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201041512177181021,1501041,,Тор /Хөх жижиг/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201041512379271017,1501042,,Бэлэгний уут,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201041512534201072,1501043,,Мэндчилгээний хуудас,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201181403426261009,807057,4311596410828,Давс Jodsalz 500гр 1х*24ш,0.0,2400.0,2400.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2201181405106141000,807058,4311596421053,Самар лаазтай давсалсан Erdnusse 200гр 1х*30ш,0.0,6400.0,6400.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2201181406176661086,807059,4311501799345,Үзэм хатаасан Student futter 200гр 1х*24ш,0.0,6800.0,6800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2201271124471081090,1501044,,Тасалдаг уут,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2201271130078521009,1501045,,Чихрийн уут,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2202221308207821056,801058,,Бяслаг эдамер 1х*4ш 40% Safe,0.0,30500.0,30500.0,Бяслаг,,,Клограм,,,,,,,0.0,0.0,Y
2202221308545211011,801059,,Бяслаг гоуда 1х*4ш 48% Safe,0.0,30500.0,30500.0,Бяслаг,,,Клограм,,,,,,,0.0,0.0,Y
2202221309100291004,801060,,Бяслаг Моцералла 1х*10кг ГАН,0.0,32000.0,32000.0,Бяслаг,,,Клограм,,,,,,,0.0,0.0,N
2202251041571901261,1502075,,Будаа ХӨЦ /кг/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2203110832317101232,803009,,хямдарсан Cheese cream,0.0,10000.0,10000.0,Сүүн бүтээгдэхүүн,,,Ширхэг,,,,,,,0.0,0.0,Y
2203161440215941269,801010,4770299392952,Бяслаг Пармезан ууттай зүссэн 100гр,0.0,5000.0,5000.0,Бяслаг,,,Ширхэг,,,,,,,0.0,0.0,N
2203250824366651293,807002,4311501720073,Өглөөний хоол Nougat bits 750гр 1х*5ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250826206211272,807004,4311501607480,Өглөөний хоол Mini Zimtos 750гр 1х*4ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250827434471215,807013,4311501687499,Өглөөний хоол Happy Hoops 750гр 1х*5ш G&G,0.0,16500.0,16500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250929585121278,807016,4311501707531,Сахар Rohrohr zucker 500г 1х*7ш,0.0,7500.0,7500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250940344981218,807030,4311501696071,Шоколад Block 40% 200гр 1х*23ш G&G,0.0,6600.0,6600.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250942182351285,807031,4008407013513,Чиа үр Chaisamen 300г 1х*8ш,0.0,10000.0,10000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250947542871204,808030,4311501659793,Эдийн саван elkos Kernseife 150г 1х*12 ,0.0,4200.0,4200.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250950385101266,808031,4311501742389,АЦХ Elkos Damen Binden super 15ш 1х*12,0.0,3000.0,3000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250952323061278,808032,4311501680506,АЦХ Elkos Damen Binden normal 20ш 1х*12,0.0,4800.0,4800.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250953474651297,807022,4311596438914,Вандуй Erbsen 400г 1х*12,0.0,4000.0,4000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250955028281246,807036,4311501435229,Шиш Sonnen 330г 1х*12,0.0,4000.0,4000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203250957170521287,807037,4311596062607,Томат лаазалсан 800г 1х*12,0.0,8000.0,8000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2203251000010631297,808033,4311501680377,АЦХ Elkos өдөр тутам Slipeinlage normal 45ш 1х*10,0.0,6600.0,6600.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2205160916143111210,807061,4311501714614,Жигнэмэг Waffel mischung 400гр 1х*10ш G&G,0.0,10200.0,10200.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2205181004255321276,805004,40352961,Хөөлгөгч Hefe 58*3 уут RUF,0.0,2400.0,2400.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2205181017333901284,805002,4002809004025,Кексний гурил SchokoKuchen 8ш 475гр,0.0,8200.0,8200.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2206281015388811294,1501046,,Шүршдэг будаг,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2206281023137971227,1502076,,Үхрийн хэл,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2206281034188551253,1501047,,Штрих /Бичиг арилгагч/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2209061459303611246,1502077,,Гурил дээд /кг/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2209130821482941225,1501048,,Тооны машин,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2209130942441661247,803007,4250365909845,Масло Deutsche Markenbutter 1х*24ш*200гр,0.0,8600.0,8600.0,Сүүн бүтээгдэхүүн,,,Ширхэг,,,,,,,0.0,0.0,Y
2209211325520561263,808034,4311501656730,"Хөвөн чихний Elkos Watterpads 50ш, /1х*20ш/",0.0,3100.0,3100.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220805257581259,808035,"4311501608784, 4311596655625",Нүдний шил цэвэрлэгч Brillen Putztucher 54ш /1*8ш/ G&G,0.0,4500.0,4500.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220815168341268,808036,4311501513224,Хүнсний скоч Frischhaltefolie 75м /1х*24ш/ G&G,0.0,6000.0,6000.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220829080741250,807062,4311596062409,Компот Тоор Pfirsiche halbe 820гр 1х*12ш G&G,0.0,10000.0,10000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220831384321221,807063,4311501660829,Компот Ananas stucke 565гр 1х*12ш G&G,0.0,8000.0,8000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220832378731216,807064,4311501735206,Компот Интоор 680гр 1х*12ш G&G,0.0,9500.0,9500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220833345011206,807065,4311596421626,Оливын тос EXTRA 750ml /1х*12ш/ G&G,0.0,18000.0,18000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220835152811253,807066,4311501675250,Загас туна лаазтай Thunfisch filets 195g /1x*48ш/ G&G,0.0,8500.0,8500.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220837040891259,807067,4311501365014,Жигнэмэг Double chocolate cookies 200гр 1х*12ш G&G,0.0,6800.0,6800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220838226711295,807068,4311501737965,Жигнэмэг Cream cookies 210гр 1х*12ш G&G,0.0,6800.0,6800.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220843469551257,807069,4311501733844,Жүүс Apfelsaft 1л 100% /1х*6ш/,0.0,5000.0,5000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220845110381234,807070,4311501733813,Жүүс Orangensaft 1л 100% /1х*6ш/,0.0,5000.0,5000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2209220846081301284,807071,4311596429769,Зөгийн бал Honig 500g /1х*10ш/ G&G,0.0,20000.0,20000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2210051734131471221,801006,,Бяслаг хямдарсан,0.0,23500.0,23500.0,Бяслаг,,,Клограм,,,,,,,0.0,0.0,Y
2211111113362881247,1501052,,Комет /цэвэрлэгээний бодис/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211111114007341253,1501050,,Нооон шүүр,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211111114399671288,1501051,,Хүрз,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211111118471531256,1501049,,Газ,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211140946461501234,1501053,,Хувин,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211140948424961284,1501054,,Алчуур /Комиссын/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2211301903238481276,808037,4311501499559,Шүдний Сойз Denta max  ZahnBurst /1х*13ш/ Elkos,0.0,3800.0,3800.0,Герман ахуй,,,Ширхэг,,,,,,,0.0,0.0,Y
2212081549022281241,1501055,,Ногоо арилгагч,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2212081550035181245,1501056,,Шал угаагч шингэн,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2212081550297781210,1502078,,Амтлагч /Гоньд/,0.0,0.0,0.0,Хүнс,,,Клограм,,,,,,,0.0,0.0,Y
2212261608471331232,1502079,,Алимны цуу,0.0,0.0,0.0,Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2303311845207031261,1501057,,Хантааз /Ажилчдын/,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121027297641266,805008,4002809037696,Төрсөн өдрийн бялууны бэлдэц 425гр /18см 1*7ш/,0.0,15000.0,15000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121030289381291,805009,4002809037436,Иристэй бялууны бэлдэц 455гр /Salted caramel brownies 1*8ш/,0.0,15000.0,15000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121034251971272,805010,4002809036163,Жигнэмэгний гурил 475гр /Knusper kekse 1*8ш/,0.0,13000.0,13000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121038080421218,805011,4002809043390,Бяслагтай бялууны бэлдэц 520гр /Kasekuchen 1*8ш/,0.0,12000.0,12000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121041185341240,805012,4002809036248,Солонгон өнгөт бялууны бэлдэц 815гр /Bunter party kuchen 1*6ш/,0.0,17000.0,17000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121047530021232,805013,4002809037375,Аяган бялууны бэлдэц 391гр /Cup Cakes 1*7ш/,0.0,9000.0,9000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121053046751274,805014,4002809021701,Блинчикны гурил 200гр /Schutteln 1*12ш/,0.0,7000.0,7000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121056236431294,805015,4002809021725,Вафлины гурил 220гр /Waffeln 1*12ш/,0.0,8500.0,8500.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121058419711243,805016,,хямдарсан пиццаны гурил,0.0,3250.0,3250.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121100429431210,805017,4002809025792,Бялууны гоёлын будаг 4 өнгө 100гр /Dekor Schrift 1*9ш/,0.0,13000.0,13000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121102090291235,805018,4002809024986,Бялууны 8 өнгийн будаг 8*2гр /Farbstifte 1*10ш/,0.0,24000.0,24000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121104080681204,805019,4002809025648,"Бялууны чимэглэл үсэг, тоо 32гр /Dekor ABC&Zahlen 1*10ш/",0.0,13000.0,13000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121105510261256,805020,4002809025853,Хүнсний будаг Classic 4 өнгийн 80гр /Lebensmittel Farben 1*17ш/,0.0,15000.0,15000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121108230211205,805021,4002809025532,Хүнсний будаг Flashy 4 өнгийн 80гр /Lebensmittel Farben 1*17ш/,0.0,15000.0,15000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121111513671284,805022,4002809024306,Бялууны чимэглэл үрлэн хар шоколад 100гр /SchokoTropfchen 1*14ш/,0.0,5500.0,5500.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121114021381252,805023,4002809025716,Бялууны чимэглэл супер баатар 130гр /heldenhaft 1*7ш/,0.0,8500.0,8500.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121116088331207,805024,4002809025860,Бялууны чимэглэл олон дүрст 140гр /Streusel LIEBE 1*7ш/,0.0,10500.0,10500.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121124326831267,805025,40352497,Бурбон ванилин сахар 3*8гр /Bourbon vanille zucker 1*22ш/,0.0,4500.0,4500.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121126292241247,805026,40352879,Бяслагтай бялууны тогтворжуулагч  3*60гр /Kasekuchen hilfe 1*20ш/,0.0,3000.0,3000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121128247451230,805027,4002809025624,Бялууны чимэглэл бөөрөлзгөнөтөй 15гр /Naturliches Topping 1*12ш/,0.0,5000.0,5000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304121130505601232,805028,4002809025693,Бялууны гоёлын шингэн түрхлэг 125гр /Drip Cake Glasur 1*6ш/,0.0,10000.0,10000.0,Ruf,,,Ширхэг,,,,,,,0.0,0.0,Y
2304151438100091224,802045,,Мах тахианы Гуяны цул Chicken Skin on /1*12кг/,0.0,8100.0,8100.0,"Мах, махан бүтээгдэхүүн",,,Клограм,,,,,,,0.0,0.0,Y
2304291035218861230,1501058,,Гэрэл,0.0,0.0,0.0,Хангамж,,,Ширхэг,,,,,,,0.0,0.0,Y
2305200755476691272,807072,4311501412947,Огурцы Gurkentop 1550гр /1х*6ш/ G&G,0.0,11000.0,11000.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
2305200757099181256,807073,4311596446117,Огурцы Delikates Guwerzgurken 670гр /1х*12ш/ G&G,0.0,7600.0,7600.0,Герман Хүнс,,,Ширхэг,,,,,,,0.0,0.0,Y
